,Superfamily,Tag,Region,Country,Measurement,Locality,Location,Latitude,Longitude,Pres.time,Col.date,Plant,Col.method,Family,Subfamily,Tribe,Genus,Subgenus,Species,Sex,Weight,Pin.wgt,Spec.wgt,IT,IT_cor_65,IT_cor,BL,Bl_cor
293,Apoidea,ALLO-AUS-32,Australasia,Australia,LK,COFFS,COFFSRoadside Tunnels,-30.02,153.12,0,11/5/17,Bidens pilosa,Hand,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus_urbanus,Female,0.0017,0,-6.377127028,0.053177289,1.0546166,0.994345789,6.955,4.271571935
294,Apoidea,ALLO-AUS-34,Australasia,Australia,LK,COFFS,COFFSGrays Road,-29.94,153.13,0,11/5/17,Bidens pilosa,Hand,Colletidae,Hylaeinae,Halictina,Hylaeus,Propoisteron,Hylaeus_primulipictus,Female,0.0695,0.067166,-6.060171745,0.17185211,1.1875022,1.119637044,7.863,4.829240852
295,Apoidea,ALLO-AUS-35,Australasia,Australia,LK,COFFS,COFFSGrays Road,-29.94,153.13,0,15/5/17,Bidens pilosa,Hand,Halictidae,Halictinae,Halictini,Lasioglossum,Chilalictus,Lasioglossum_lanarium,Female,0.0776,0.067166,-4.562685574,0.78717117,2.1971722,2.071604908,13.066,8.024782014
296,Apoidea,ALLO-AUS-36,Australasia,Australia,LK,COFFS,COFFSGrays Road,-29.94,153.13,0,15/5/17,Bidens pilosa,Hand,Halictidae,Halictinae,Halictini,Lasioglossum,Chilalictus,Lasioglossum_lanarium,Female,0.0762,0.067166,-4.706760042,0.8258444,2.2838084,2.153289893,11.219,6.890404823
297,Apoidea,ALLO-AUS-37,Australasia,Australia,LK,COFFS,COFFSRoadside weeds,-30,153.15,0,11/5/17,Bidens pilosa,Hand,Halictidae,Halictinae,Halictini,Lasioglossum,Chilalictus,Lasioglossum_lassp1,Male,0.0703,0.067166,-5.765445135,0.363002741,1.4376398,1.355479405,8.249,5.066311559
298,Apoidea,ALLO-AUS-39,Australasia,Australia,LK,COFFS,COFFSRoadside - S4,-30.02,153.12,0,11/5/17,Pultanea,Hand,Colletidae,Hylaeinae,Halictina,Hylaeus,Xenohylaeus,Hylaeus_kelvini,Female,0.0757,0.067166,-4.763697094,0.713678758,2.0414876,1.924817605,11.802,7.248467574
299,Apoidea,ALLO-AUS-42,Australasia,Australia,LK,COFFS,COFFSFeatherstones,-30,153.1,0,16/5/17,NA,Vane,Halictidae,Nomiinae,Nomiini,Lipotriches,Austronomia,Lipotriches_flavoviridis,Female,0.0701,0.067166,-5.831388599,0.554944093,1.7418436,1.64229811,10.936,6.716593916
300,Apoidea,ALLO-AUS-43,Australasia,Australia,LK,COFFS,COFFSFeatherstones,-30,153.1,0,16/5/17,NA,Vane,Apidae,Apinae,Anthophorini,Amegilla,Zonamegilla,Amegilla_asserta,Female,0.1007,0.067166,-3.395195429,1.28083284,3.5996364,3.393918981,17.4,10.686607
301,Apoidea,ALLO-AUS-44,Australasia,Australia,LK,COFFS,COFFSFeatherstones,-30,153.1,0,16/5/17,NA,Vane,Apidae,Apinae,Anthophorini,Amegilla,Zonamegilla,Amegilla_cingulata,Female,0.096,0.038672,-2.858966118,1.438080936,4.2126038,3.971855601,19.762,12.13728319
302,Apoidea,ALLO-AUS-45,Australasia,Australia,LK,COFFS,COFFSBean Plant,-29.94,153.13,0,25/5/17,Passiflora,Hand,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus_urbanus,Female,0.0016,0,-6.43775165,0.117175207,1.1243164,1.06006228,6.853,4.208926308
303,Apoidea,ALLO-AUS-46,Australasia,Australia,LK,COFFS,COFFSMelaleuca - Caravan Pak,-29.98,153.23,0,22/5/17,Melaleuca,Vane,Apidae,Apinae,Anthophorini,Amegilla,Zonamegilla,Amegilla_cingulata,Female,0.156,0.096176,-2.816348361,1.455859182,4.2881662,4.043099648,21.7975,13.38743196
304,Apoidea,ALLO-AUS-48,Australasia,Australia,LK,COFFS,COFFSBean Vine - Hardip,-30.01,153.11,0,23/5/17,Passiflora,Hand,Apidae,Xylocopinae,Xylocopini,Xylocopa,Lestis,Xylocopa_bombylans,Female,0.2159,0.096176,-2.122566185,1.65318234,5.2235766,4.925051812,26.285,16.14353247
305,Apoidea,ALLO-AUS-49,Australasia,Australia,LK,COFFS,COFFSS1S,-30.01,153.15,0,16/5/17,Pultanea,Hand,Apidae,Xylocopinae,Allodapini,Braunsapis,Braunsapis,Braunsapis_brasp3,Female,0.0697,0.067166,-5.977956197,0.382743176,1.4663014,1.382503009,10.381,6.375728003
306,Apoidea,ALLO-AUS-50,Australasia,Australia,LK,COFFS,COFFSS1S,-30.01,153.15,0,16/5/17,Pultanea,Hand,Halictidae,Nomiinae,Nomiini,Nomia,Nomia,Nomia_nomsp1,Female,0.0895,0.067166,-3.801645098,1.039012521,2.8264246,2.664895849,16.845,10.34574109
307,Apoidea,ALLO-AUS-52,Australasia,Australia,LK,COFFS,COFFSGrays Road,-29.94,153.13,0,16/5/17,Bidens pilosa,Hand,Megachilidae,Megachilinae,Megachilini,Megachile,Eutricharaea,Megachile_heriadiformis,Female,0.0748,0.067166,-4.875143325,0.658245646,1.931401,1.821022399,11.666,7.164940071
308,Apoidea,ALLO-AUS-53,Australasia,Australia,LK,COFFS,COFFSGrays Road,-29.94,153.13,0,16/5/17,Bidens pilosa,Hand,Megachilidae,Megachilinae,Megachilini,Megachile,Eutricharaea,Megachile_tenuicincta,Female,0.0553,0.038672,-4.096667258,1.033465938,2.810791,2.650155701,13.86,8.51243523
309,Apoidea,ALLO-AUS-54,Australasia,Australia,LK,COFFS,COFFSGrays Road,-29.94,153.13,0,16/5/17,Bidens pilosa,Hand,Apidae,Apinae,Meliponini,Tetragonula,Tetragonula,Tetragonula_carbonaria,Female,0.0692,0.067166,-6.197750981,0.153025418,1.1653546,1.098755168,6.51,3.998265032
310,Apoidea,ALLO-AUS-57,Australasia,Australia,LK,COFFS,COFFSGrays Road,-29.94,153.13,0,16/5/17,Bidens pilosa,Hand,Halictidae,Halictinae,Halictini,Lasioglossum,Chilalictus,Lasioglossum_lassp4,Male,0.0419,0.038672,-5.735892529,0.337766256,1.4018128,1.3216999,8.479,5.207571307
311,Apoidea,ALLO-AUS-60,Australasia,Australia,LK,COFFS,COFFSGrays Road,-29.94,153.13,0,16/5/17,Bidens pilosa,Hand,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus_urbanus,Male,7.00E-04,0,-7.264430223,-0.167036648,0.8461686,0.797810488,4.708,2.891525618
312,Apoidea,ALLO-AUS-61,Australasia,Australia,LK,COFFS,COFFSGrays Road,-29.94,153.13,0,16/5/17,Bidens pilosa,Hand,Apidae,Apinae,Melectini,Thyreus,Thyreus,Thyreus_nitidulus,Male,0.0931,0.067166,-3.65220043,1.17337901,3.2328982,3.048139686,15.112,9.281379595
313,Apoidea,ALLO-AUS-62,Australasia,Australia,LK,COFFS,COFFSS1S,-30.01,153.15,0,16/5/17,Pultanea,Hand,Apidae,Xylocopinae,Allodapini,Exoneura,Exoneura,Exoneura_bicolor,Female,0.0426,0.038672,-5.539624888,0.455549292,1.5770394,1.486912388,11.165,6.857239491
314,Apoidea,ALLO-AUS-65,Australasia,Australia,LK,COFFS,COFFSS1S,-30.01,153.15,0,16/5/17,Bidens pilosa,Hand,Apidae,Apinae,Meliponini,Tetragonula,Tetragonula,Tetragonula_carbonaria,Female,0.0411,0.038672,-6.020687406,0.251937012,1.286515,1.212991312,6.36,3.90613911
315,Apoidea,ALLO-AUS-66,Australasia,Australia,LK,COFFS,COFFSS1S,-30.01,153.15,0,16/5/17,Bidens pilosa,Hand,Apidae,Apinae,Meliponini,Tetragonula,Tetragonula,Tetragonula_carbonaria,Female,0.0405,0.038672,-6.304532806,0.286277286,1.3314616,1.255369236,6.96,4.274642799
316,Apoidea,ALLO-AUS-67,Australasia,Australia,LK,COFFS,COFFSS1S,-30.01,153.15,0,16/5/17,Pultanea,Hand,Megachilidae,Megachilinae,Megachilini,Megachile,Eutricharaea,Megachile_maculariformis,Female,0.1377,0.096176,-3.181483706,1.399460012,4.0530108,3.821383261,20.072,12.32767676
317,Apoidea,ALLO-AUS-68,Australasia,Australia,LK,COFFS,COFFSGrays Road,-29.94,153.13,0,16/5/17,Bidens pilosa,Hand,Halictidae,Nomiinae,Nomiini,Lipotriches,Austronomia,Lipotriches_lipsp3,Male,0.0789,0.067166,-4.445264668,0.853967739,2.3489484,2.214707174,13.586,8.344151878
318,Apoidea,ALLO-AUS-70,Australasia,Australia,LK,COFFS,COFFSGrays Road,-29.94,153.13,0,17/5/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus_urbanus,Female,0.0026,0,-5.952243834,0.069108998,1.071553,1.010314282,7.235,4.443540324
319,Apoidea,ALLO-AUS-73,Australasia,Australia,LK,COFFS,COFFSGrays Road,-29.94,153.13,0,17/5/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Chilalictus,Lasioglossum_lanarium,Female,0.0766,0.067166,-4.663435094,0.771935625,2.1639508,2.040282095,13.482,8.280277905
320,Apoidea,ALLO-AUS-74,Australasia,Australia,LK,COFFS,COFFSGrays Road,-29.94,153.13,0,17/5/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Chilalictus,Lasioglossum_lanarium,Female,0.0755,0.067166,-4.787411746,0.771032147,2.1619966,2.038439576,10.998,6.75467263
321,Apoidea,ALLO-AUS-75,Australasia,Australia,LK,COFFS,COFFSGrays Road,-29.94,153.13,0,17/5/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Chilalictus,Lasioglossum_lanarium,Female,0.045,0.038672,-5.062771049,0.691742394,1.9971924,1.883053854,10.687,6.563664885
322,Apoidea,ALLO-AUS-76,Australasia,Australia,LK,COFFS,COFFSGrays Road,-29.94,153.13,0,17/5/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Chilalictus,Lasioglossum_lanarium,Female,0.0467,0.038672,-4.824819848,0.781224081,2.1841442,2.059321452,13.441,8.25509682
323,Apoidea,ALLO-AUS-77,Australasia,Australia,LK,COFFS,COFFSGrays Road,-29.94,153.13,0,17/5/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Chilalictus,Lasioglossum_lanarium,Female,0.047,0.038672,-4.788131948,0.722257047,2.0590754,1.941400271,11.659,7.160640862
324,Apoidea,ALLO-AUS-78,Australasia,Australia,LK,COFFS,COFFSGrays Road,-29.94,153.13,0,17/5/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Chilalictus,Lasioglossum_lanarium,Female,0.0466,0.038672,-4.837354482,0.744469755,2.1053248,1.985006541,12.506,7.680845237
325,Apoidea,ALLO-AUS-79,Australasia,Australia,LK,COFFS,COFFSGrays Road,-29.94,153.13,0,17/5/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Chilalictus,Lasioglossum_lanarium,Female,0.0469,0.038672,-4.800212307,0.755852742,2.1294266,2.007730936,12.247,7.521774478
326,Apoidea,ALLO-AUS-80,Australasia,Australia,LK,COFFS,COFFSGrays Road,-29.94,153.13,0,17/5/17,NA,Pan_trap,Halictidae,Nomiinae,Nomiini,Lipotriches,Austronomia,Lipotriches_flavoviridis,Female,0.0479,0.038672,-4.685512939,0.552697742,1.7379352,1.638613073,10.456,6.421790964
327,Apoidea,ALLO-AUS-81,Australasia,Australia,LK,COFFS,COFFSGrays Road,-29.94,153.13,0,17/5/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Chilalictus,Lasioglossum_lanarium,Female,0.0463,0.038672,-4.875929591,0.704704339,2.0232484,1.907620766,11.594,7.120719629
328,Apoidea,ALLO-AUS-82,Australasia,Australia,LK,COFFS,COFFSGrays Road,-29.94,153.13,0,17/5/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus_sphecodoides,Female,0.0727,0.067166,-5.196844398,0.555691756,1.7431464,1.643526456,10.315,6.335192597
329,Apoidea,ALLO-AUS-83,Australasia,Australia,LK,COFFS,COFFSGrays Road,-29.94,153.13,0,17/5/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Chilalictus,Lasioglossum_lanarium,Female,0.0481,0.038672,-4.664071294,0.668312845,1.950943,1.839447584,11.173,6.862152873
330,Apoidea,ALLO-AUS-84,Australasia,Australia,LK,COFFS,COFFSGrays Road,-29.94,153.13,0,17/5/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Chilalictus,Lasioglossum_lanarium,Female,0.0471,0.038672,-4.776195783,0.710482846,2.0349736,1.918675877,11.823,7.261365204
331,Apoidea,ALLO-AUS-85,Australasia,Australia,LK,COFFS,COFFSGrays Road,-29.94,153.13,0,17/5/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Chilalictus,Lasioglossum_lanarium,Female,0.0772,0.067166,-4.601775953,0.598842875,1.8200116,1.715998848,11.704,7.188278638
332,Apoidea,ALLO-AUS-86,Australasia,Australia,LK,COFFS,COFFSGrays Road,-29.94,153.13,0,17/5/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Chilalictus,Lasioglossum_lanarium,Female,0.076,0.067166,-4.729147366,0.708560384,2.0310652,1.91499084,12.086,7.422892654
333,Apoidea,ALLO-AUS-89,Australasia,Australia,LK,COFFS,COFFSParminder,-30.09,153.16,0,23/5/17,N-Yell_Gully,Hand,Halictidae,Halictinae,Halictini,Lasioglossum,Chilalictus,Lasioglossum_lanarium,Female,0.0444,0.038672,-5.162388849,0.641581428,1.8994824,1.790927931,11.068,6.797664727
334,Apoidea,ALLO-AUS-90,Australasia,Australia,LK,COFFS,COFFSParminder,-30.09,153.16,0,23/5/17,N-Yell_second Ridge,Hand,Halictidae,Halictinae,Halictini,Lasioglossum,Parasphecodes,Lasioglossum_leichardti,Male,0.0728,0.067166,-5.17893561,0.604908906,1.8310854,1.726439786,11.02,6.768184432
335,Apoidea,ALLO-AUS-91,Australasia,Australia,LK,COFFS,COFFSParminder,-30.09,153.16,0,23/5/17,N-Yell_second Ridge,Hand,Halictidae,Halictinae,Halictini,Lasioglossum,Parasphecodes,Lasioglossum_leichardti,Male,0.0726,0.067166,-5.215079768,0.479627174,1.615472,1.523148584,11.579,7.111507036
336,Apoidea,ALLO-AUS-93,Australasia,Australia,LK,COFFS,COFFSHardip,-30.01,153.11,0,23/5/17,Passiflora,Hand,Colletidae,Colletinae,Paracolletini,Leioproctus,Exleycolletes,Leioproctus_flavomaculatus,Male,0.0445,0.038672,-5.145081391,0.60027349,1.8226172,1.718455539,13.7186,8.425591194
337,Apoidea,ALLO-AUS-95,Australasia,Australia,LK,COFFS,COFFSParminder,-30.09,153.16,0,23/5/17,N-Yell-Gully,Hand,Halictidae,Halictinae,Halictini,Lasioglossum,Parasphecodes,Lasioglossum_leichardti,Female,0.0473,0.038672,-4.75274255,0.70599134,2.025854,1.910077458,11.606,7.128089702
338,Apoidea,ALLO-AUS-98,Australasia,Australia,LK,COFFS,COFFSHardip,-30.01,153.11,0,23/5/17,Bidens pilosa,Hand,Halictidae,Nomiinae,Nomiini,Lipotriches,Austronomia,Lipotriches_australica,Male,0.0865,0.067166,-3.945890075,1.074779122,2.9293458,2.761935154,16.451,10.103757
339,Apoidea,ALLO-AUS-99,Australasia,Australia,LK,COFFS,COFFSParminder,-30.09,153.16,0,23/5/17,N-Yell,Hand,Halictidae,Halictinae,Halictini,Lasioglossum,Parasphecodes,Lasioglossum_leichardti,Male,0.045,0.038672,-5.062771049,0.716864488,2.0480016,1.930959334,12.118,7.442546184
340,Apoidea,ALLO-AUS-100,Australasia,Australia,LK,COFFS,COFFSHardip,-30.01,153.11,0,23/5/17,Bidens pilosa,Hand,Apidae,Apinae,Meliponini,Tetragonula,Tetragonula,Tetragonula_carbonaria,Female,0.0404,0.038672,-6.360790609,0.251430555,1.2858636,1.212377139,6.708,4.11987125
341,Apoidea,ALLO-AUS-102,Australasia,Australia,LK,COFFS,COFFSParminder,-30.09,153.16,0,23/5/17,N-Yell-Gully,Hand,Halictidae,Halictinae,Halictini,Lasioglossum,Chilalictus,Lasioglossum_lanarium,Female,0.0562,0.038672,-4.043955677,0.764078226,2.1470144,2.024313602,14.117,8.670277643
342,Apoidea,ALLO-AUS-106,Australasia,Australia,LK,COFFS,COFFSHardip,-30.01,153.11,0,24/5/17,Vine,Hand,Colletidae,Colletinae,Paracolletini,Leioproctus,Exleycolletes,Leioproctus_flavomaculatus,Male,0.046,0.038672,-4.916052652,0.680920843,1.9756962,1.862786151,12.832,7.881065575
343,Apoidea,ALLO-AUS-107,Australasia,Australia,LK,COFFS,COFFSHardip,-30.01,153.11,0,24/5/17,Vine,Hand,Colletidae,Colletinae,Paracolletini,Leioproctus,Exleycolletes,Leioproctus_flavomaculatus,Male,0.0453,0.038672,-5.016452179,0.565360853,1.7600828,1.659494949,11.645,7.152042442
344,Apoidea,ALLO-AUS-108,Australasia,Australia,LK,COFFS,COFFSHardip,-30.01,153.11,0,24/5/17,Vine,Hand,Apidae,Xylocopinae,Xylocopini,Xylocopa,Lestis,Xylocopa_bombylans,Female,0.1817,0.096176,-2.458958241,1.50881447,4.5213674,4.262973516,20.747,12.74224341
345,Apoidea,ALLO-AUS-112,Australasia,Australia,LK,COFFS,COFFSHardip,-30.01,153.11,0,24/5/17,Vine,Hand,Apidae,Xylocopinae,Allodapini,Exoneura,Exoneura,Exoneura_bicolor,Female,0.0438,0.038672,-5.273039559,0.569423648,1.7672482,1.66625085,11.228,6.895932378
346,Apoidea,ALLO-AUS-115,Australasia,Australia,LK,COFFS,COFFSHardip,-30.01,153.11,0,25/5/17,Vine,Hand,Halictidae,Halictinae,Halictini,Lasioglossum,Chilalictus,Lasioglossum_lanarium,Female,0.047,0.038672,-4.788131948,0.669314014,1.9528972,1.841290102,11.396,6.999113411
347,Apoidea,ALLO-AUS-120,Australasia,Australia,LK,COFFS,COFFSSherwood,-30.04,153.15,0,31/5/17,NA,Vane,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus_urbanus,Female,8.00E-04,0,-7.13089883,-0.038618383,0.9621178,0.907133249,6.041,3.710217981
348,Apoidea,ALLO-AUS-121,Australasia,Australia,LK,COFFS,COFFSHardip,-30.01,153.11,0,24/5/17,Vine,Hand,Apidae,Xylocopinae,Xylocopini,Xylocopa,Lestis,Xylocopa_bombylans,Female,0.1916,0.096176,-2.34942516,1.634045409,5.1245638,4.831697543,24.292,14.91948605
349,Apoidea,ALLO-AUS-122,Australasia,Australia,LK,COFFS,COFFSHardip,-30.01,153.11,0,24/5/17,Vine,Hand,Apidae,Xylocopinae,Xylocopini,Xylocopa,Lestis,Xylocopa_bombylans,Female,0.1867,0.096176,-2.40214027,1.601225926,4.9591082,4.675697648,23.6409,14.51959813
350,Apoidea,ALLO-AUS-124,Australasia,Australia,LK,COFFS,COFFSHardip,-30.01,153.11,0,24/5/17,Vine,Hand,Halictidae,Nomiinae,Nomiini,Lipotriches,Austronomia,Lipotriches_australica,Male,0.0586,0.038672,-3.915629501,1.053654741,2.8681142,2.704202909,16.776,10.30336316
351,Apoidea,ALLO-AUS-125,Australasia,Australia,LK,COFFS,COFFSHardip,-30.01,153.11,0,25/5/17,Vine,Hand,Halictidae,Halictinae,Halictini,Lasioglossum,Chilalictus,Lasioglossum_lanarium,Female,0.0446,0.038672,-5.128068391,0.642267064,1.9007852,1.792156277,11.334,6.961034697
352,Apoidea,ALLO-AUS-126,Australasia,Australia,LK,COFFS,COFFSHardip,-30.01,153.11,0,24/5/17,Vine,Hand,Halictidae,Halictinae,Halictini,Lasioglossum,Chilalictus,Lasioglossum_lanarium,Female,0.0438,0.038672,-5.273039559,0.574570718,1.7763678,1.674849269,11.199,6.878121366
353,Apoidea,ALLO-AUS-127,Australasia,Australia,LK,COFFS,COFFSKangaroo,-30.03,153.18,0,30/5/17,NA,Vane,Apidae,Apinae,Anthophorini,Amegilla,Zonamegilla,Amegilla_cingulata,Female,0.161,0.096176,-2.736079374,1.446703007,4.2490822,4.006249279,20.469,12.57150337
354,Apoidea,ALLO-AUS-128,Australasia,Australia,LK,COFFS,COFFSHardip,-30.01,153.11,0,24/5/17,Vine,Hand,Colletidae,Colletinae,Paracolletini,Leioproctus,Exleycolletes,Leioproctus_flavomaculatus,Male,0.0449,0.038672,-5.078700025,0.624634801,1.8675638,1.760833463,11.844,7.274262833
355,Apoidea,ALLO-AUS-129,Australasia,Australia,LK,COFFS,COFFSHardip,-30.01,153.11,0,25/5/17,Vine,Hand,Colletidae,Hylaeinae,Halictina,Hylaeus,Euprosopoides,Hylaeus_rotundiceps,Female,0.0476,0.038672,-4.718562873,0.738884881,2.0935996,1.973951431,11.845,7.274877006
356,Apoidea,ALLO-AUS-130,Australasia,Australia,LK,COFFS,COFFSHardip,-30.01,153.11,0,24/5/17,Vine,Hand,Halictidae,Nomiinae,Nomiini,Lipotriches,Austronomia,Lipotriches_australica,Male,0.0597,0.038672,-3.861900396,1.0671898,2.9071982,2.741053278,16.3,10.0110169
357,Apoidea,ALLO-AUS-131,Australasia,Australia,LK,COFFS,COFFSHardip,-30.01,153.11,0,25/5/17,Farmers Friend,Hand,Halictidae,Nomiinae,Nomiini,Lipotriches,Austronomia,Lipotriches_australica,Male,0.0621,0.038672,-3.753823391,1.044528508,2.8420582,2.679635996,15.694,9.638828174
358,Apoidea,ALLO-AUS-132,Australasia,Australia,LK,COFFS,COFFSHardip,-30.01,153.11,0,31/5/17,NA,Vane,Halictidae,Halictinae,Halictini,Lasioglossum,Chilalictus,Lasioglossum_lanarium,Female,0.0465,0.038672,-4.850048229,0.693371855,2.0004494,1.886124718,11.821,7.260136858
359,Apoidea,ALLO-AUS-133,Australasia,Australia,LK,COFFS,COFFSHardip,-30.01,153.11,0,31/5/17,NA,Vane,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus_urbanus,Female,0.0019,0,-6.265901393,0.073355289,1.0761128,1.014613492,6.552,4.02406029
360,Apoidea,ALLO-AUS-139,Australasia,Australia,LK,COFFS,COFFSPonds,-30.01,153.1,0,8/5/17,NA,Vane,Apidae,Apinae,Meliponini,Tetragonula,Tetragonula,Tetragonula_carbonaria,Female,0.0015,0,-6.502290171,0.150226648,1.1620976,1.095684304,6.625,4.068894906
361,Apoidea,ALLO-AUS-140,Australasia,Australia,LK,COFFS,COFFSRoadside Weeds,-30,153.15,0,8/5/17,Bidens pilosa,Hand,Halictidae,Halictinae,Halictini,Lasioglossum,Chilalictus,Lasioglossum_lassp2,Male,0.0023,0,-6.074846156,0.267511303,1.3067084,1.232030669,8.236,5.058327313
362,Apoidea,ALLO-AUS-141,Australasia,Australia,LK,COFFS,COFFSRoadside Tunnels,-30.02,153.12,0,8/5/17,NA,Vane,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus_urbanus,Female,0.00095,0,-6.959048573,0.016695255,1.0168354,0.958723766,6.467,3.971855601
363,Apoidea,ALLO-AUS-141-2,Australasia,Australia,LK,COFFS,COFFSRoadside Tunnels,-30.02,153.12,0,8/5/17,NA,Vane,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus_urbanus,Female,0.00095,0,-6.959048573,0.007686185,1.0077158,0.950125346,6.016,3.694863661
364,Apoidea,ALLO-AUS-142,Australasia,Australia,LK,COFFS,COFFSFeatherstones,-30,153.1,0,8/5/17,NA,Vane,Apidae,Apinae,Meliponini,Austroplebeia,Austroplebeia,Austroplebeia_australis,Female,0.0018,0,-6.319968614,0.368425258,1.4454566,1.362849479,6.5,3.992123304
365,Apoidea,ALLO-AUS-143,Australasia,Australia,LK,COFFS,COFFSPonds,-30.01,153.1,0,8/5/17,NA,Vane,Apidae,Apinae,Meliponini,Tetragonula,Tetragonula,Tetragonula_carbonaria,Female,0.0014,0,-6.571283042,0.143477466,1.1542808,1.08831423,6.071,3.728643166
366,Apoidea,ALLO-AUS-144,Australasia,Australia,LK,COFFS,COFFSFeatherstones,-30,153.1,0,8/5/17,NA,Vane,Apidae,Apinae,Meliponini,Austroplebeia,Austroplebeia,Austroplebeia_australis,Female,0.0023,0,-6.074846156,0.389384776,1.4760724,1.391715601,6.231,3.826910816
367,Apoidea,ALLO-AUS-145,Australasia,Australia,LK,COFFS,COFFSFeatherstones,-30,153.1,0,2/5/17,NA,Vane,Apidae,Apinae,Meliponini,Austroplebeia,Austroplebeia,Austroplebeia_australis,Female,0.0026,0,-5.952243834,0.386290851,1.4715126,1.387416391,6.516,4.001950069
368,Apoidea,ALLO-AUS-146,Australasia,Australia,LK,COFFS,COFFSPonds,-30.01,153.1,0,4/5/17,NA,Vane,Halictidae,Halictinae,Halictini,Lasioglossum,Chilalictus,Lasioglossum_lassp2,Female,0.003,0,-5.80914299,0.170205115,1.185548,1.117794525,7.975,4.898028208
369,Apoidea,ALLO-AUS-147,Australasia,Australia,LK,COFFS,COFFSPonds,-30.01,153.1,0,2/5/17,NA,Vane,Apidae,Apinae,Meliponini,Austroplebeia,Austroplebeia,Austroplebeia_australis,Female,0.0023,0,-6.074846156,0.338230832,1.4024642,1.322314073,6.483,3.981682366
370,Apoidea,ALLO-AUS-148,Australasia,Australia,LK,COFFS,COFFSPonds,-30.01,153.1,0,3/5/17,NA,Vane,Apidae,Apinae,Meliponini,Tetragonula,Tetragonula,Tetragonula_carbonaria,Female,0.0016,0,-6.43775165,0.267012675,1.306057,1.231416496,6.594,4.049855549
371,Apoidea,ALLO-AUS-149,Australasia,Australia,LK,COFFS,COFFSPonds,-30.01,153.1,0,3/5/17,NA,Vane,Halictidae,Halictinae,Halictini,Lasioglossum,Chilalictus,Lasioglossum_hemichalceum,Female,0.0015,0,-6.502290171,0.081794158,1.0852324,1.023211911,7.093,4.356327784
372,Apoidea,ALLO-AUS-150,Australasia,Australia,LK,COFFS,COFFSPonds,-30.01,153.1,0,2/5/17,NA,Vane,Apidae,Apinae,Meliponini,Austroplebeia,Austroplebeia,Austroplebeia_australis,Female,0.0023,0,-6.074846156,0.381854287,1.4649986,1.381274663,6.628,4.070737424
373,Apoidea,ALLO-AUS-151,Australasia,Australia,LK,COFFS,COFFSFeatherstones,-30,153.1,0,8/5/17,NA,Vane,Apidae,Apinae,Meliponini,Tetragonula,Tetragonula,Tetragonula_carbonaria,Female,0.0014,0,-6.571283042,0.116595664,1.123665,1.059448108,6.017,3.695477834
374,Apoidea,ALLO-AUS-152,Australasia,Australia,LK,COFFS,COFFSPonds,-30.01,153.1,0,8/5/17,NA,Vane,Apidae,Apinae,Meliponini,Austroplebeia,Austroplebeia,Austroplebeia_australis,Female,0.0023,0,-6.074846156,0.346556505,1.4141894,1.333369184,6.279,3.856391112
375,Apoidea,ALLO-AUS-153,Australasia,Australia,LK,COFFS,COFFSPonds,-30.01,153.1,0,8/5/17,NA,Vane,Apidae,Apinae,Meliponini,Austroplebeia,Austroplebeia,Austroplebeia_australis,Female,0.0021,0,-6.165817934,0.264015669,1.3021486,1.227731459,5.936,3.645729836
376,Apoidea,ALLO-AUS-157,Australasia,Australia,LK,COFFS,COFFSRoadside Tunnels,-30.02,153.12,0,9/5/17,NA,Vane,Halictidae,Halictinae,Halictini,Lasioglossum,Chilalictus,Lasioglossum_lanarium,Female,0.0799,0.067166,-4.363479697,0.736704535,2.0890398,1.969652221,13.297,8.166655934
