Superfamily,Tag,Region,Country,Measurement,Locality,Location,Latitude,Longitude,Pres.time,Col.date,Plant,Col.method,Family,Subfamily,Tribe,Genus,Subgenus,Species,Sex,Weight,Pin.wgt,Spec.wgt,IT,BL
Apoidea,ALLO-AUS-412,Australasia,Australia,LK,KATHE,KatherineWM075_2017,-14.56,132.48,0,3/8/17,Watermelon,Hand,Apidae,Apinae,Meliponini,Tetragonula,Tetragonula,Tetragonula_mellipes,Female,0.0412,0.038672,0.002528,1.1634004,3.844107655
Apoidea,ALLO-AUS-413,Australasia,Australia,LK,KATHE,KatherineWM049_2017,-14.56,132.48,0,31/7/17,Watermelon,Hand,Apidae,Apinae,Meliponini,Tetragonula,Tetragonula,Tetragonula_mellipes,Female,0.0043,0.002668,0.001632,1.1112884,3.560359814
Apoidea,ALLO-AUS-414,Australasia,Australia,LK,KATHE,KatherineWM044_2017,-14.56,132.48,0,31/7/17,Watermelon,Hand,Apidae,Apinae,Meliponini,Tetragonula,Tetragonula,Tetragonula_mellipes,Female,0.0415,0.038672,0.002828,1.182291,4.020989426
Apoidea,ALLO-AUS-415,Australasia,Australia,LK,KATHE,KatherineWM072_2017,-14.54,132.13,0,1/8/17,Watermelon,Hand,Apidae,Apinae,Meliponini,Tetragonula,Tetragonula,Tetragonula_mellipes,Female,0.042,0.038672,0.003328,1.1835938,3.528422828
Apoidea,ALLO-AUS-61,Australasia,Australia,LK,COFFS,COFFSGrays Road,-29.94,153.13,0,16/5/17,Bidens pilosa,Hand,Apidae,Apinae,Melectini,Thyreus,Thyreus,Thyreus_nitidulus,Male,0.0931,0.067166,0.025934,3.2328982,9.281379595
Apoidea,ALLO-AUS-235,Australasia,Australia,LK,BUNDA,Bundaberg,-24.84,152.46,0,19/2/17,NA,Hand,Apidae,Apinae,Melectini,Thyreus,Thyreus,Thyreus_nitidulus,Female,0.0656,0.038672,0.026928,2.9938344,8.540687179
Apoidea,ALLO-CSI-125,Australasia,Australia,LK,SA_NT,Dune W Binns Track,-25.75,135.26,201,21/3/17,NA,Malaise,Apidae,Apinae,Melectini,Thyreus,Thyreus,Thyreus_waroonensis,Male,0.0611,0.038672,0.022428,3.0335698,10.45874888
Apoidea,ALLO-CSI-14,Australasia,Australia,LK,SA_NT,"Witjira NP, Pumi Bore",-26.28,136.1,201,22/3/17,NA,Malaise,Apidae,Apinae,Melectini,Thyreus,Thyreus,Thyreus_waroonensis,Female,0.0605,0.038672,0.021828,2.5528366,12.168606
Apoidea,ALLO-AUS-532,Australasia,Australia,LK,VICTORIA,C9C1b,-36.68,145.3,60,22/12/15,NA,Vane,Apidae,Apinae,Melectini,Thyreus,Thyreus,Thyreus_waroonensis,Female,0.0623,0.03536129,0.02693871,3.2153104,10.36048123
Apoidea,ALLO-AUS-533,Australasia,Australia,LK,VICTORIA,C11R1B,-36.72,145.28,60,22/12/15,NA,Vane,Apidae,Apinae,Melectini,Thyreus,Thyreus,Thyreus_waroonensis,Female,0.0589,0.03536129,0.02353871,2.9371626,9.757977701
Apoidea,ALLO-AUS-534,Australasia,Australia,LK,VICTORIA,D2P5B,-36.65,145.49,60,22/12/15,NA,Vane,Apidae,Apinae,Melectini,Thyreus,Thyreus,Thyreus_waroonensis,Female,0.054,0.03536129,0.01863871,2.7371828,8.753805146
Apoidea,ALLO-AUS-48,Australasia,Australia,LK,COFFS,COFFSBean Vine - Hardip,-30.01,153.11,0,23/5/17,Passiflora,Hand,Apidae,Xylocopinae,Xylocopini,Xylocopa,Lestis,Xylocopa_bombylans,Female,0.2159,0.096176,0.119724,5.2235766,16.14353247
Apoidea,ALLO-AUS-108,Australasia,Australia,LK,COFFS,COFFSHardip,-30.01,153.11,0,24/5/17,Vine,Hand,Apidae,Xylocopinae,Xylocopini,Xylocopa,Lestis,Xylocopa_bombylans,Female,0.1817,0.096176,0.085524,4.5213674,12.74224341
Apoidea,ALLO-AUS-121,Australasia,Australia,LK,COFFS,COFFSHardip,-30.01,153.11,0,24/5/17,Vine,Hand,Apidae,Xylocopinae,Xylocopini,Xylocopa,Lestis,Xylocopa_bombylans,Female,0.1916,0.096176,0.095424,5.1245638,14.91948605
Apoidea,ALLO-AUS-122,Australasia,Australia,LK,COFFS,COFFSHardip,-30.01,153.11,0,24/5/17,Vine,Hand,Apidae,Xylocopinae,Xylocopini,Xylocopa,Lestis,Xylocopa_bombylans,Female,0.1867,0.096176,0.090524,4.9591082,14.51959813
Apoidea,ALLO-AUS-182,Australasia,Australia,LK,COFFS,COFFSGrays Road,-29.94,153.13,0,8/4/17,Vaccinium,Hand,Apidae,Xylocopinae,Xylocopini,Xylocopa,Lestis,Xylocopa_bombylans,Female,0.1757,0.067166,0.108534,5.312167,15.03310802
Apoidea,ALLO-AUS-183,Australasia,Australia,LK,COFFS,COFFSGrays Road,-29.94,153.13,0,8/4/17,Vaccinium,Hand,Apidae,Xylocopinae,Xylocopini,Xylocopa,Lestis,Xylocopa_bombylans,Female,0.1604,0.067166,0.093234,4.8711692,15.54434547
Apoidea,ALLO-AUS-250,Australasia,Australia,LK,COFFS,COFFS_ S3R,-30.01,153.13,0,19/9/17,Vaccinium,Hand,Apidae,Xylocopinae,Xylocopini,Xylocopa,Lestis,Xylocopa_bombylans,Male,0.1022,0.038672,0.063528,4.9675764,13.56523499
Apoidea,ALLO-AUS-286,Australasia,Australia,LK,COFFS,COFFS_ B81,-29.99,153.14,0,12/9/17,Vaccinium,Hand,Apidae,Xylocopinae,Xylocopini,Xylocopa,Lestis,Xylocopa_bombylans,Male,0.1235,0.038672,0.084828,5.56732038,15.2775488
Apoidea,ALLO-AUS-290,Australasia,Australia,LK,COFFS,COFFS_ B81,-29.99,153.14,0,13/9/17,Vaccinium,Hand,Apidae,Xylocopinae,Xylocopini,Xylocopa,Lestis,Xylocopa_bombylans,Female,0.1622,0.038672,0.123528,5.1766758,16.33822525
Apoidea,ALLO-AUS-291,Australasia,Australia,LK,COFFS,COFFS_ B81,-29.99,153.14,0,13/9/17,Vaccinium,Hand,Apidae,Xylocopinae,Xylocopini,Xylocopa,Lestis,Xylocopa_bombylans,Female,0.148,0.038672,0.109328,4.49466,14.94712382
Apoidea,ALLO-AUS-292,Australasia,Australia,LK,COFFS,COFFS_ S3R,-30.01,153.13,0,19/9/17,Vaccinium,Hand,Apidae,Xylocopinae,Xylocopini,Xylocopa,Lestis,Xylocopa_bombylans,Male,0.1386,0.038672,0.099928,5.5414598,15.46364316
Apoidea,ALLO-AUS-294,Australasia,Australia,LK,COFFS,COFFS_ S3R,-30.01,153.13,0,4/9/17,Vaccinium,Hand,Apidae,Xylocopinae,Xylocopini,Xylocopa,Lestis,Xylocopa_bombylans,Male,0.1236,0.038672,0.084928,5.3519024,15.03187967
Apoidea,ALLO-AUS-295,Australasia,Australia,LK,COFFS,COFFS_ B81,-29.99,153.14,0,13/9/17,Vaccinium,Hand,Apidae,Xylocopinae,Xylocopini,Xylocopa,Lestis,Xylocopa_bombylans,Female,0.1094,0.038672,0.070728,4.7057136,14.56879337
Apoidea,ALLO-AUS-296,Australasia,Australia,LK,COFFS,COFFS_ B81,-29.99,153.14,0,12/9/17,Vaccinium,Hand,Apidae,Xylocopinae,Xylocopini,Xylocopa,Lestis,Xylocopa_bombylans,Female,0.1388,0.038672,0.100128,4.6138662,14.75673025
Apoidea,ALLO-AUS-297,Australasia,Australia,LK,COFFS,COFFS_ B81,-29.99,153.14,0,13/9/17,Vaccinium,Hand,Apidae,Xylocopinae,Xylocopini,Xylocopa,Lestis,Xylocopa_bombylans,Female,0.114,0.038672,0.075328,4.5233216,13.68315617
Apoidea,ALLO-AUS-299,Australasia,Australia,LK,COFFS,COFFS_ B81,-29.99,153.14,0,13/9/17,Vaccinium,Hand,Apidae,Xylocopinae,Xylocopini,Xylocopa,Lestis,Xylocopa_bombylans,Female,0.154,0.038672,0.115328,5.149317,14.46622651
Apoidea,ALLO-AUS-300,Australasia,Australia,LK,COFFS,COFFS_ B81,-29.99,153.14,0,13/9/17,Vaccinium,Hand,Apidae,Xylocopinae,Xylocopini,Xylocopa,Lestis,Xylocopa_bombylans,Female,0.1558,0.038672,0.117128,4.6555558,15.3475645
Apoidea,ALLO-AUS-368,Australasia,Australia,LK,STANT,StanthorpeAPPLE114_2017,-28.54,151.96,0,10/10/17,Apple,Hand,Apidae,Xylocopinae,Xylocopini,Xylocopa,Lestis,Xylocopa_bombylans,Female,0.1857,0.067166,0.118534,5.1056732,15.86408384
Apoidea,ALLO-AUS-180,Australasia,Australia,LK,COFFS,COFFSGrays Road,-29.94,153.13,0,8/4/17,Vaccinium,Hand,Apidae,Xylocopinae,Xylocopini,Xylocopa,Koptortosoma,Xylocopa_lieftincki,Female,0.3805,0.067166,0.313334,7.69264316,21.79060584
Apoidea,ALLO-AUS-181,Australasia,Australia,LK,COFFS,COFFSGrays Road,-29.94,153.13,0,8/4/17,Vaccinium,Hand,Apidae,Xylocopinae,Xylocopini,Xylocopa,Koptortosoma,Xylocopa_lieftincki,Female,0.348,0.067166,0.280834,7.5588456,21.56606426
Apoidea,ALLO-AUS-293,Australasia,Australia,LK,COFFS,COFFS_ B81,-29.99,153.14,0,12/9/17,Vaccinium,Hand,Apidae,Xylocopinae,Xylocopini,Xylocopa,Koptortosoma,Xylocopa_lieftincki,Female,0.27,0.038672,0.231328,7.3490948,22.20418982
Apoidea,ALLO-AUS-298,Australasia,Australia,LK,COFFS,COFFS_ S3R,-30.01,153.13,0,4/9/17,Vaccinium,Hand,Apidae,Xylocopinae,Xylocopini,Xylocopa,Koptortosoma,Xylocopa_lieftincki,Female,0.2542,0.038672,0.215528,6.637766,20.89231668
Syrphoidea,ALLO-AUS-06,Australasia,Australia,LK,COFFS,COFFSS1S,-30.01,153.15,0,11/5/17,Vaccinium,Hand,Syrphidae,Eristalinae,Eristalini,Eristalinus,Lathyrophthalmus,Eristalinus_punctulatus,Male,0.0906,0.067166,0.023434,4.2972858,11.36711048
Syrphoidea,ALLO-AUS-07,Australasia,Australia,LK,COFFS,COFFSRoadside weeds,-30,153.15,0,11/5/17,Bidens pilosa,Hand,Syrphidae,Syrphinae,Syrphini,Sphaerophoria,NA,Sphaerophoria_macrogaster,Male,0.0682,0.067166,0.001034,1.0995632,6.685271102
Syrphoidea,ALLO-AUS-10,Australasia,Australia,LK,COFFS,COFFSCamellia,-30,153.15,0,11/5/17,Camellia,Hand,Syrphidae,Eristalinae,Eristalini,Eristalinus,Lathyrophthalmus,Eristalinus_punctulatus,Male,0.0881,0.067166,0.020934,3.8282778,10.38136311
Syrphoidea,ALLO-AUS-13,Australasia,Australia,LK,COFFS,COFFSRoadside weeds,-30,153.15,0,15/5/17,Bidens pilosa,Hand,Syrphidae,Syrphinae,Syrphini,Sphaerophoria,NA,Sphaerophoria_macrogaster,Female,0.0684,0.067166,0.001234,1.5555432,6.734404927
Syrphoidea,ALLO-AUS-14,Australasia,Australia,LK,COFFS,COFFSRoadside weeds,-30,153.15,0,15/5/17,Bidens pilosa,Hand,Syrphidae,Syrphinae,Syrphini,Austrosyprhus,Austrosyrphus,Austrosyphus_aussp1,Female,0.0686,0.067166,0.001434,1.833691,7.994687546
Syrphoidea,ALLO-AUS-17,Australasia,Australia,LK,COFFS,COFFSBasil,-29.99,153.14,0,11/5/17,Basil,Hand,Syrphidae,Syrphinae,Syrphini,Sphaerophoria,NA,Sphaerophoria_macrogaster,Female,0.0682,0.067166,0.001034,1.3575176,5.583199401
Syrphoidea,ALLO-AUS-21,Australasia,Australia,LK,COFFS,COFFSRoadside weeds,-30,153.15,0,11/5/17,Bidens pilosa,Hand,Syrphidae,Syrphinae,Syrphini,Austrosyprhus,Austrosyrphus,Austrosyphus_aussp1,Male,0.0737,0.067166,0.006534,2.6661802,9.597678596
Syrphoidea,ALLO-AUS-22,Australasia,Australia,LK,COFFS,COFFSS1S,-30.01,153.15,0,11/5/17,Vaccinium,Hand,Syrphidae,Eristalinae,Eristalini,Eristalinus,NA,Eristalinus_punctulatus,Female,0.0982,0.067166,0.031034,3.9911278,11.8320393
Syrphoidea,ALLO-AUS-28,Australasia,Australia,LK,COFFS,COFFSS1S,-30.01,153.15,0,11/5/17,Vaccinium,Hand,Syrphidae,Eristalinae,Eristalini,Eristalinus,NA,Eristalinus_punctulatus,Male,0.0921,0.067166,0.024934,4.041937,12.14219657
Syrphoidea,ALLO-AUS-29,Australasia,Australia,LK,COFFS,COFFSRoadside weeds,-30,153.15,0,11/5/17,Bidens pilosa,Hand,Syrphidae,Syrphinae,Syrphini,Sphaerophoria,NA,Sphaerophoria_macrogaster,Male,0.07,0.067166,0.002834,1.4708612,6.762656877
Syrphoidea,ALLO-AUS-30,Australasia,Australia,LK,COFFS,COFFSRoadside weeds,-30,153.15,0,11/5/17,Bidens pilosa,Hand,Syrphidae,Syrphinae,Syrphini,Austrosyprhus,Austrosyrphus,Austrosyphus_aussp1,Female,0.0731,0.067166,0.005934,2.2362562,8.201663785
Syrphoidea,ALLO-AUS-33,Australasia,Australia,LK,COFFS,COFFSCamellia,-30,153.15,0,11/5/17,Camellia,Hand,Syrphidae,Eristalinae,Eristalini,Eristalinus,NA,Eristalinus_punctulatus,Male,0.0874,0.067166,0.020234,4.0406342,11.66375595
Syrphoidea,ALLO-AUS-38,Australasia,Australia,LK,COFFS,COFFSRoadside weeds,-30,153.15,0,11/5/17,Bidens pilosa,Hand,Syrphidae,Syrphinae,Syrphini,Austrosyprhus,Austrosyrphus,Austrosyphus_aussp1,Female,0.0711,0.067166,0.003934,2.4577322,9.124765527
Syrphoidea,ALLO-AUS-40,Australasia,Australia,LK,COFFS,COFFSRoadside - Ditch,-30,153.14,0,11/5/17,Bidens pilosa,Hand,Syrphidae,Syrphinae,Syrphini,Sphaerophoria,NA,Sphaerophoria_macrogaster,Male,0.0694,0.067166,0.002234,1.3477466,6.348704399
Syrphoidea,ALLO-AUS-41,Australasia,Australia,LK,COFFS,COFFSRoadside - Ditch,-30,153.14,0,11/5/17,Bidens pilosa,Hand,Syrphidae,Syrphinae,Syrphini,Sphaerophoria,NA,Sphaerophoria_macrogaster,Male,0.0682,0.067166,0.001034,1.208347,7.074779502
Syrphoidea,ALLO-AUS-47,Australasia,Australia,LK,COFFS,COFFSGrays Road,-29.94,153.13,0,16/5/17,Bidens pilosa,Hand,Syrphidae,Syrphinae,Syrphini,Austrosyprhus,Austrosyrphus,Austrosyphus_aussp1,Female,0.044,0.038672,0.005328,2.0369278,7.737963309
Syrphoidea,ALLO-AUS-56,Australasia,Australia,LK,COFFS,COFFSS1S,-30.01,153.15,0,16/5/17,Vaccinium,Hand,Syrphidae,Eristalinae,Eristalini,Eristalinus,NA,Eristalinus_punctulatus,Male,0.0947,0.067166,0.027534,4.0328174,11.36342544
Syrphoidea,ALLO-AUS-59,Australasia,Australia,LK,COFFS,COFFSGrays Road,-29.94,153.13,0,16/5/17,Bidens pilosa,Hand,Syrphidae,Syrphinae,Syrphini,Ischiodon,NA,Ischiodon_scutellaris,Male,0.0461,0.038672,0.007428,2.3991062,10.44216622
Syrphoidea,ALLO-AUS-63,Australasia,Australia,LK,COFFS,COFFSS1S,-30.01,153.15,0,16/5/17,Vaccinium,Hand,Syrphidae,Eristalinae,Eristalini,Eristalinus,NA,Eristalinus_punctulatus,Male,0.0988,0.067166,0.031634,4.1442068,12.13236981
Syrphoidea,ALLO-AUS-69,Australasia,Australia,LK,COFFS,COFFSGrays Road,-29.94,153.13,0,16/5/17,Bidens pilosa,Hand,Syrphidae,Syrphinae,Syrphini,Austrosyprhus,Austrosyrphus,Austrosyphus_aussp1,Male,0.0438,0.038672,0.005128,2.1913096,8.841017686
Syrphoidea,ALLO-AUS-72,Australasia,Australia,LK,COFFS,COFFSGrays Road,-29.94,153.13,0,17/5/17,Bidens pilosa,Hand,Syrphidae,Syrphinae,Syrphini,Sphaerophoria,NA,Sphaerophoria_macrogaster,Female,0.0411,0.038672,0.002428,1.5574974,6.812404875
Syrphoidea,ALLO-AUS-87,Australasia,Australia,LK,COFFS,COFFSKelly Potts,-30.14,153.19,0,23/5/17,Vaccinium,Hand,Syrphidae,Syrphinae,Syrphini,Austrosyprhus,Austrosyrphus,Austrosyphus_aussp1,Female,0.0412,0.038672,0.002528,2.0890398,8.428293554
Syrphoidea,ALLO-AUS-88,Australasia,Australia,LK,COFFS,COFFSParminder,-30.09,153.16,0,23/5/17,Bidens pilosa,Hand,Syrphidae,Syrphinae,Syrphini,Austrosyprhus,Austrosyrphus,Austrosyphus_aussp1,Male,0.0432,0.038672,0.004528,1.9561542,9.383332283
Syrphoidea,ALLO-AUS-92,Australasia,Australia,LK,COFFS,COFFSKelly Potts,-30.14,153.19,0,23/5/17,Vaccinium,Hand,Syrphidae,Syrphinae,Syrphini,Episyrphus,NA,Episyrphus_viridaureus,Male,0.0734,0.067166,0.006234,2.5710758,9.579253411
Syrphoidea,ALLO-AUS-93-1,Australasia,Australia,LK,COFFS,COFFSCOMPOUND-YELLOW,-29.99,153.14,0,23/5/17,NA,Vane,Syrphidae,Syrphinae,Syrphini,Austrosyprhus,Austrosyrphus,Austrosyphus_aussp1,Female,0.0455,0.038672,0.006828,2.3860782,8.298088917
Syrphoidea,ALLO-AUS-94,Australasia,Australia,LK,COFFS,COFFSParminder,-30.09,153.16,0,23/5/17,Bidens pilosa,Hand,Syrphidae,Syrphinae,Syrphini,Austrosyprhus,Austrosyrphus,Austrosyphus_aussp1,Male,0.045,0.038672,0.006328,2.5332946,9.3784189
Syrphoidea,ALLO-AUS-97,Australasia,Australia,LK,COFFS,COFFSHardip,-30.01,153.11,0,23/5/17,Weed/Carrot,Hand,Syrphidae,Syrphinae,Syrphini,Sphaerophoria,NA,Sphaerophoria_macrogaster,Female,0.0404,0.038672,0.001728,1.3314616,6.707995496
Syrphoidea,ALLO-AUS-101,Australasia,Australia,LK,COFFS,COFFSParminder,-30.09,153.16,0,23/5/17,Bidens pilosa,Hand,Syrphidae,Eristalinae,Milesiini,Syritta,NA,Syritta_hackeri,Male,0.0443,0.038672,0.005628,2.058424,9.359993716
Syrphoidea,ALLO-AUS-103,Australasia,Australia,LK,COFFS,COFFSKelly Potts,-30.14,153.19,0,23/5/17,Vaccinium,Hand,Syrphidae,Syrphinae,Syrphini,Austrosyprhus,Austrosyrphus,Austrosyphus_aussp1,Female,0.0476,0.038672,0.008928,2.3046532,8.845931069
Syrphoidea,ALLO-AUS-104,Australasia,Australia,LK,COFFS,COFFSParminder,-30.09,153.16,0,23/5/17,Vaccinium,Hand,Syrphidae,Syrphinae,Syrphini,Sphaerophoria,NA,Sphaerophoria_macrogaster,Male,0.0404,0.038672,0.001728,1.4441538,6.201302923
Syrphoidea,ALLO-AUS-105,Australasia,Australia,LK,COFFS,COFFSKelly Potts,-30.14,153.19,0,23/5/17,Vaccinium,Hand,Syrphidae,Syrphinae,Syrphini,Austrosyprhus,Austrosyrphus,Austrosyphus_aussp1,Female,0.043,0.038672,0.004328,1.9092534,7.586876796
Syrphoidea,ALLO-AUS-109,Australasia,Australia,LK,COFFS,COFFSHardip,-30.01,153.11,0,24/5/17,Passiflora,Hand,Syrphidae,Syrphinae,Syrphini,Sphaerophoria,NA,Sphaerophoria_macrogaster,Female,0.0406,0.038672,0.001928,1.0937006,5.999240067
Syrphoidea,ALLO-AUS-110,Australasia,Australia,LK,COFFS,COFFSHardip,-30.01,153.11,0,24/5/17,Passiflora,Hand,Syrphidae,Syrphinae,Syrphini,Austrosyprhus,Austrosyrphus,Austrosyphus_aussp1,Female,0.0413,0.038672,0.002628,2.2271366,8.438734492
Syrphoidea,ALLO-AUS-111,Australasia,Australia,LK,COFFS,COFFSHardip,-30.01,153.11,0,24/5/17,Passiflora,Hand,Syrphidae,Syrphinae,Syrphini,Austrosyprhus,Austrosyrphus,Austrosyphus_aussp1,Female,0.0446,0.038672,0.005928,2.2772944,9.359379543
Syrphoidea,ALLO-AUS-113,Australasia,Australia,LK,COFFS,COFFSSherwood,-30.04,153.15,0,30/5/17,Vaccinium,Hand,Syrphidae,Syrphinae,Syrphini,Austrosyprhus,Austrosyrphus,Austrosyphus_aussp1,Male,0.0421,0.038672,0.003428,2.5743328,9.496954254
Syrphoidea,ALLO-AUS-114,Australasia,Australia,LK,COFFS,COFFSParminder,-30.09,153.16,0,25/5/17,Vaccinium,Hand,Syrphidae,Syrphinae,Syrphini,Austrosyprhus,Austrosyrphus,Austrosyphus_aussp1,Male,0.0448,0.038672,0.006128,2.8055798,9.515379438
Syrphoidea,ALLO-AUS-116,Australasia,Australia,LK,COFFS,COFFSKangaroo,-30.03,153.18,0,30/5/17,Bidens pilosa,Hand,Syrphidae,Syrphinae,Syrphini,Austrosyprhus,Austrosyrphus,Austrosyphus_aussp1,Male,0.0439,0.038672,0.005228,2.4407958,9.282607941
Syrphoidea,ALLO-AUS-117,Australasia,Australia,LK,COFFS,COFFSParminder,-30.09,153.16,0,25/5/17,Vaccinium,Hand,Syrphidae,Syrphinae,Syrphini,Austrosyprhus,Austrosyrphus,Austrosyphus_aussp1,Male,0.0441,0.038672,0.005428,2.726109,9.698402937
Syrphoidea,ALLO-AUS-119,Australasia,Australia,LK,COFFS,COFFSSherwood,-30.04,153.15,0,31/5/17,Vaccinium,Hand,Syrphidae,Syrphinae,Syrphini,Austrosyprhus,Austrosyrphus,Austrosyphus_aussp1,Female,0.0431,0.038672,0.004428,2.1320322,8.4295219
Syrphoidea,ALLO-AUS-123,Australasia,Australia,LK,COFFS,COFFSKelly Potts,-30.14,153.19,0,26/5/17,Yellow inflorescene,Hand,Syrphidae,Eristalinae,Milesiini,Syritta,NA,Syritta_hackeri,Female,0.0471,0.038672,0.008428,2.2981392,9.482828279
Syrphoidea,ALLO-AUS-134,Australasia,Australia,LK,COFFS,COFFSKelly Potts,-30.14,153.19,0,26/5/17,Westringia,Hand,Syrphidae,Syrphinae,Syrphini,Austrosyprhus,Austrosyrphus,Austrosyphus_aussp1,Female,0.0454,0.038672,0.006728,2.5235236,8.725553197
Syrphoidea,ALLO-AUS-135,Australasia,Australia,LK,COFFS,COFFSKelly Potts,-30.14,153.19,0,26/5/17,Westringia,Hand,Syrphidae,Syrphinae,Syrphini,Austrosyprhus,Austrosyrphus,Austrosyphus_aussp1,Male,0.0436,0.038672,0.004928,2.5938748,9.496954254
Syrphoidea,ALLO-AUS-136,Australasia,Australia,LK,COFFS,COFFSKelly Potts,-30.14,153.19,0,25/5/17,Westringia,Hand,Syrphidae,Syrphinae,Syrphini,Sphaerophoria,NA,Sphaerophoria_macrogaster,Female,0.0394,0.038672,0.000728,1.2650188,5.907114144
Syrphoidea,ALLO-AUS-137,Australasia,Australia,LK,COFFS,COFFSSherwood,-30.04,153.15,0,26/5/17,NA,Vane,Syrphidae,Syrphinae,Syrphini,Austrosyprhus,Austrosyrphus,Austrosyphus_aussp1,Female,0.0427,0.038672,0.004028,2.4922564,9.140734021
Syrphoidea,ALLO-AUS-138,Australasia,Australia,LK,COFFS,COFFSSherwood,-30.04,153.15,0,26/5/17,NA,Vane,Syrphidae,Syrphinae,Syrphini,Sphaerophoria,NA,Sphaerophoria_macrogaster,Male,0.0401,0.038672,0.001428,1.2904234,6.329050869
Syrphoidea,ALLO-AUS-155,Australasia,Australia,LK,COFFS,COFFSroadside weeds,-30,153.15,0,5/5/17,Bidens pilosa,Hand,Syrphidae,Syrphinae,Syrphini,Sphaerophoria,NA,Sphaerophoria_macrogaster,Female,0.0687,0.067166,0.001534,1.113894,6.024421152
Syrphoidea,ALLO-AUS-156,Australasia,Australia,LK,COFFS,COFFSroadside weeds,-30,153.15,0,8/5/17,Bidens pilosa,Hand,Syrphidae,Syrphinae,Syrphini,Sphaerophoria,NA,Sphaerophoria_macrogaster,Female,0.0691,0.067166,0.001934,1.3926932,6.452499605
Syrphoidea,ALLO-AUS-160,Australasia,Australia,LK,COFFS,COFFSCamellia,-30,153.15,0,8/5/17,Camellia,Hand,Syrphidae,Syrphinae,Syrphini,Austrosyprhus,Austrosyrphus,Austrosyphus_aussp1,Female,0.073,0.067166,0.005834,2.1867498,8.605789498
Syrphoidea,ALLO-AUS-163,Australasia,Australia,LK,COFFS,COFFSCamellia,-30,153.15,0,9/5/17,Camellia,Hand,Syrphidae,Syrphinae,Syrphini,Sphaerophoria,NA,Sphaerophoria_macrogaster,Female,0.0688,0.067166,0.001634,1.104123,5.83648427
Syrphoidea,ALLO-AUS-166,Australasia,Australia,LK,COFFS,COFFSCamellia,-30,153.15,0,9/5/17,Camellia,Hand,Syrphidae,Syrphinae,Syrphini,Sphaerophoria,NA,Sphaerophoria_macrogaster,Female,0.0689,0.067166,0.001734,1.4695584,6.286058772
Syrphoidea,ALLO-AUS-178,Australasia,Australia,LK,COFFS,COFFSCamellia,-30,153.15,0,9/5/17,Camellia,Hand,Syrphidae,Syrphinae,Syrphini,Sphaerophoria,NA,Sphaerophoria_macrogaster,Male,0.069,0.067166,0.001834,1.0578736,6.37081462
Syrphoidea,ALLO-AUS-94.1,Australasia,Australia,LK,COFFS,COFFSCOMPOUND-YELLOW,-29.99,153.14,0,20/5/17,NA,Vane,Syrphidae,Syrphinae,Syrphini,Austrosyprhus,Austrosyrphus,Austrosyphus_aussp1,Male,0.0748,0.067166,0.007634,2.6231878,8.807852354
Syrphoidea,ALLO-AUS-95.1,Australasia,Australia,LK,COFFS,COFFSCOMPOUND-YELLOW,-29.99,153.14,0,20/5/17,NA,Vane,Syrphidae,Syrphinae,Syrphini,Austrosyprhus,Austrosyrphus,Austrosyphus_aussp1,Male,0.0736,0.067166,0.006434,2.7111268,9.544859733
Syrphoidea,ALLO-AUS-97.1,Australasia,Australia,LK,COFFS,COFFSCOMPOUND-YELLOW,-29.99,153.14,0,20/5/17,NA,Vane,Syrphidae,Syrphinae,Syrphini,Austrosyprhus,Austrosyrphus,Austrosyphus_aussp1,Male,0.0727,0.067166,0.005534,2.5951776,9.068875801
Syrphoidea,ALLO-AUS-99.1,Australasia,Australia,LK,COFFS,COFFSCOMPOUND-YELLOW,-29.99,153.14,0,20/5/17,NA,Vane,Syrphidae,Syrphinae,Syrphini,Austrosyprhus,Austrosyrphus,Austrosyphus_aussp1,Female,0.0444,0.038672,0.005728,2.1750246,8.679490236
Syrphoidea,ALLO-AUS-100.1,Australasia,Australia,LK,COFFS,COFFSCOMPOUND-YELLOW,-29.99,153.14,0,20/5/17,NA,Vane,Syrphidae,Syrphinae,Syrphini,Austrosyprhus,Austrosyrphus,Austrosyphus_aussp1,Female,0.0463,0.038672,0.007628,2.4127856,8.492167527
Syrphoidea,ALLO-AUS-101.1,Australasia,Australia,LK,COFFS,COFFSCOMPOUND-YELLOW,-29.99,153.14,0,20/5/17,NA,Vane,Syrphidae,Syrphinae,Syrphini,Austrosyprhus,Austrosyrphus,Austrosyphus_aussp1,Female,0.042,0.038672,0.003328,1.631757,7.424121
Syrphoidea,ALLO-AUS-102.1,Australasia,Australia,LK,COFFS,COFFSCOMPOUND-YELLOW,-29.99,153.14,0,20/5/17,NA,Vane,Syrphidae,Syrphinae,Syrphini,Austrosyprhus,Austrosyrphus,Austrosyphus_aussp1,Female,0.0452,0.038672,0.006528,2.2857626,8.026624532
Syrphoidea,ALLO-AUS-187,Australasia,Australia,LK,COFFS,COFFSGrays Road,-29.94,153.13,0,8/4/17,Vaccinium,Hand,Syrphidae,Syrphinae,Syrphini,Austrosyprhus,Austrosyrphus,Austrosyphus_aussp1,Male,0.0704,0.067166,0.003234,2.3991062,8.111933136
